0.000000, 1.000000, 0.000000, -0.000137, 0.000049, -0.000189, -0.000130, 1
0.000000, 1.000000, 0.000000, -0.000123, 0.000139, 0.000102, 0.000076, 1
0.000000, 1.000000, 0.000000, -0.000059, -0.000025, 0.000062, 0.000010, 1
0.000000, 1.000000, 0.000000, -0.000191, -0.000006, -0.000062, -0.000208, 1
0.000000, 1.000000, 0.000000, -0.000049, -0.000100, 0.000223, 0.000165, 1
0.000000, 1.000000, 0.000000, -0.000140, 0.000118, 0.000158, 0.000167, 1
0.000000, 1.000000, 0.000000, 0.000180, 0.000046, -0.000230, 0.000170, 1
0.000000, 1.000000, 0.000000, -0.000156, 0.000130, -0.000052, -0.000006, 1
0.000000, 1.000000, 0.000000, -0.000011, 0.000094, 0.000003, -0.000063, 1
0.000000, 1.000000, 0.000000, -0.000125, -0.000217, -0.000012, 0.000095, 1
0.000000, 1.000000, 0.000000, -0.000180, -0.000124, 0.000100, 0.000046, 1
0.000000, 1.000000, 0.000000, -0.000193, 0.000068, 0.000198, -0.000142, 1
0.000000, 1.000000, 0.000000, 0.000190, -0.000207, 0.000142, -0.000012, 1
0.000000, 1.000000, 0.000000, 0.000070, -0.000075, 0.000200, -0.000180, 1
0.000000, 1.000000, 0.000000, 0.000201, 0.000221, 0.000120, 0.000019, 1
0.000000, 1.000000, 0.000000, -0.000161, -0.000216, 0.000107, -0.000185, 1
0.000000, 1.000000, 0.000000, -0.000120, -0.000018, -0.000006, 0.000057, 1
0.000000, 0.984808, -0.173648, 0.000212, -0.000077, 0.000029, -0.000015, 1
0.000000, 0.939693, -0.342020, -0.000102, 20205.906250, 486.404144, 486.403870, 0
0.000000, 0.866026, -0.500000, 0.000067, 30981.117188, 2221.038330, 2221.038330, 0
0.000000, 0.766045, -0.642788, -0.000175, 30698.312500, 4103.536133, 4103.536133, 0
0.000000, 0.642788, -0.766044, -0.000181, 29482.751953, 5979.508789, 5979.508789, 0
0.000000, 0.500000, -0.866026, -0.000041, 27371.011719, 7651.967773, 7651.967773, 0
0.000000, 0.342020, -0.939693, -0.000195, 24422.130859, 9014.890625, 9014.890625, 0
0.000000, 0.173648, -0.984808, 209.942871, 20693.392578, 10013.783203, 10013.783203, 0
0.000000, 0.000000, -1.000000, 4813.631348, 16185.541992, 10621.440430, 10621.440430, 0
0.000000, -0.173648, -0.984808, 10825.220703, 10825.236328, 10825.227539, 10825.227539, 0
0.000000, -0.318361, -0.947970, 16185.533203, 4813.646484, 10621.442383, 10621.442383, 0
0.000000, -0.330571, -0.943782, 20095.083984, 579.374695, 10125.531250, 10125.531250, 0
0.000000, -0.305811, -0.952093, 20405.195312, 369.358795, 10069.000000, 10069.000000, 0
0.000000, -0.265051, -0.964235, 19773.326172, 832.901489, 10181.148438, 10181.148438, 0
0.000000, -0.223691, -0.974660, 18706.693359, 1862.276001, 10344.785156, 10344.785156, 0
0.000000, -0.189204, -0.981938, 17588.988281, 3126.512939, 10485.079102, 10485.079102, 0
0.000000, -0.161723, -0.986837, 16628.046875, 4277.702637, 10582.894531, 10582.894531, 0
0.000000, -0.139358, -0.990242, 15842.384766, 5228.806152, 10648.676758, 10648.676758, 0
0.000000, -0.120647, -0.992696, 15189.334961, 6013.560547, 10694.389648, 10694.389648, 0
0.000000, -0.104717, -0.994502, 14633.287109, 6672.579590, 10727.301758, 10727.301758, 0
0.000000, -0.091024, -0.995849, 14152.719727, 7233.174316, 10751.531250, 10751.531250, 0
0.000000, -0.079194, -0.996859, 13734.317383, 7713.492188, 10769.586914, 10769.586914, 0
0.000000, -0.068942, -0.997621, 13368.799805, 8126.717285, 10783.133789, 10783.133789, 0
0.000000, -0.060042, -0.998196, 13049.011719, 8483.147461, 10793.339844, 10793.339844, 0
0.000000, -0.052305, -0.998631, 12769.083984, 8791.148438, 10801.048828, 10801.048828, 0
0.000000, -0.045575, -0.998961, 12524.022461, 9057.674805, 10806.881836, 10806.881836, 0
0.000000, -0.039716, -0.999211, 12309.516602, 9288.575195, 10811.300781, 10811.300781, 0
0.000000, -0.034614, -0.999401, 12121.806641, 9488.788086, 10814.652344, 10814.652344, 0
0.000000, -0.030170, -0.999545, 11957.593750, 9662.528320, 10817.195312, 10817.195312, 0
0.000000, -0.026299, -0.999654, 11813.985352, 9813.394531, 10819.125977, 10819.125977, 0
0.000000, -0.022925, -0.999737, 11688.435547, 9944.469727, 10820.591797, 10820.591797, 0
0.000000, -0.019984, -0.999800, 11578.707031, 10058.399414, 10821.704102, 10821.704102, 0
0.000000, -0.017421, -0.999848, 11482.831055, 10157.476562, 10822.550781, 10822.550781, 0
0.000000, -0.015188, -0.999885, 11399.079102, 10243.659180, 10823.192383, 10823.192383, 0
0.000000, -0.013240, -0.999913, 11325.939453, 10318.650391, 10823.680664, 10823.680664, 0
0.000000, -0.011543, -0.999934, 11262.074219, 10383.921875, 10824.052734, 10824.052734, 0
0.000000, -0.010063, -0.999950, 11206.323242, 10440.741211, 10824.333984, 10824.333984, 0
0.000000, -0.008773, -0.999962, 11157.661133, 10490.215820, 10824.547852, 10824.547852, 0
0.000000, -0.007648, -0.999971, 11115.191406, 10533.305664, 10824.710938, 10824.710938, 0
0.000000, -0.006668, -0.999978, 11078.130859, 10570.832031, 10824.833984, 10824.833984, 0
0.000000, -0.005813, -0.999983, 11045.797852, 10603.523438, 10824.928711, 10824.928711, 0
0.000000, -0.005068, -0.999987, 11017.586914, 10632.003906, 10824.999023, 10824.999023, 0
0.000000, -0.004419, -0.999990, 10992.979492, 10656.817383, 10825.053711, 10825.053711, 0
-0.000000, -0.003852, -0.999993, 10971.513672, 10678.441406, 10825.093750, 10825.096680, 0
-0.000000, -0.003358, -0.999994, 10952.791016, 10697.284180, 10825.127930, 10825.125977, 0
-0.000000, -0.002928, -0.999996, 10936.460938, 10713.703125, 10825.149414, 10825.149414, 0
-0.000000, -0.002553, -0.999997, 10922.220703, 10728.013672, 10825.168945, 10825.168945, 0
-0.000000, -0.002225, -0.999998, 10909.798828, 10740.487305, 10825.182617, 10825.182617, 0
-0.000000, -0.001940, -0.999998, 10898.970703, 10751.358398, 10825.194336, 10825.194336, 0
-0.000000, -0.001692, -0.999999, 10889.525391, 10760.833008, 10825.201172, 10825.201172, 0
-0.000000, -0.001475, -0.999999, 10881.290039, 10769.092773, 10825.208984, 10825.208984, 0
-0.000000, -0.001286, -0.999999, 10874.107422, 10776.292969, 10825.213867, 10825.213867, 0
-0.000000, -0.001121, -1.000000, 10867.845703, 10782.567383, 10825.217773, 10825.217773, 0
-0.000000, -0.000977, -1.000000, 10862.386719, 10788.038086, 10825.218750, 10825.218750, 0
-0.000000, -0.000852, -1.000000, 10857.624023, 10792.805664, 10825.220703, 10825.220703, 0
-0.000000, -0.000743, -1.000000, 10853.473633, 10796.963867, 10825.222656, 10825.222656, 0
-0.000000, -0.000648, -1.000000, 10849.854492, 10800.586914, 10825.224609, 10825.224609, 0
-0.000000, -0.000565, -1.000000, 10846.697266, 10803.745117, 10825.224609, 10825.224609, 0
0.000000, -0.000492, -1.000000, 10843.946289, 10806.498047, 10825.225586, 10825.222656, 0
-0.000000, -0.000429, -1.000000, 10841.545898, 10808.898438, 10825.222656, 10825.225586, 0
-0.000000, -0.000374, -1.000000, 10839.454102, 10810.992188, 10825.224609, 10825.224609, 0
-0.000000, -0.000326, -1.000000, 10837.629883, 10812.816406, 10825.224609, 10825.224609, 0
0.000000, -0.000284, -1.000000, 10836.041016, 10814.406250, 10825.225586, 10825.222656, 0
-0.000000, -0.000248, -1.000000, 10834.654297, 10815.792969, 10825.222656, 10825.225586, 0
-0.000000, -0.000216, -1.000000, 10833.445312, 10817.001953, 10825.224609, 10825.224609, 0
-0.000000, -0.000188, -1.000000, 10832.390625, 10818.055664, 10825.224609, 10825.224609, 0
0.000000, -0.000164, -1.000000, 10831.473633, 10818.974609, 10825.225586, 10825.222656, 0
-0.000000, -0.000143, -1.000000, 10830.671875, 10819.776367, 10825.222656, 10825.225586, 0
-0.000000, -0.000125, -1.000000, 10829.975586, 10820.473633, 10825.224609, 10825.224609, 0
-0.000000, -0.000109, -1.000000, 10829.365234, 10821.083008, 10825.224609, 10825.224609, 0
-0.000000, -0.000095, -1.000000, 10828.834961, 10821.613281, 10825.224609, 10825.224609, 0
0.000000, -0.000083, -1.000000, 10828.371094, 10822.078125, 10825.225586, 10825.222656, 0
-0.000000, -0.000072, -1.000000, 10827.968750, 10822.478516, 10825.222656, 10825.225586, 0
-0.000000, -0.000063, -1.000000, 10827.615234, 10822.831055, 10825.224609, 10825.224609, 0
-0.000000, -0.000055, -1.000000, 10827.309570, 10823.139648, 10825.224609, 10825.224609, 0
0.000000, -0.000048, -1.000000, 10827.042969, 10823.405273, 10825.225586, 10825.222656, 0
-0.000000, -0.000042, -1.000000, 10826.808594, 10823.637695, 10825.222656, 10825.225586, 0
-0.000000, -0.000036, -1.000000, 10826.606445, 10823.841797, 10825.224609, 10825.224609, 0
-0.000000, -0.000032, -1.000000, 10826.428711, 10824.019531, 10825.224609, 10825.224609, 0
0.000000, -0.000028, -1.000000, 10826.274414, 10824.172852, 10825.225586, 10825.222656, 0
-0.000000, -0.000024, -1.000000, 10826.139648, 10824.308594, 10825.222656, 10825.225586, 0
-0.000000, -0.000021, -1.000000, 10826.023438, 10824.426758, 10825.224609, 10825.224609, 0
-0.000000, -0.000018, -1.000000, 10825.921875, 10824.527344, 10825.224609, 10825.224609, 0
